               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 133,            0.035964,            0.025992,           0.0038892,             0.56609,             0.56229,             0.54188,             0.25373,            0.038888,            0.021152,            0.009061,           0.0073864,           0.0073864,           0.0073864
                 134,            0.036195,              0.0259,            0.003954,             0.56727,             0.56107,             0.54186,             0.25362,            0.038897,            0.021156,           0.0090694,           0.0073666,           0.0073666,           0.0073666
                 135,            0.036023,            0.026031,           0.0039474,             0.57065,             0.55832,             0.54185,             0.25359,            0.038899,            0.021161,           0.0090774,           0.0073468,           0.0073468,           0.0073468
                 136,            0.036087,            0.025624,            0.004104,             0.57028,             0.55888,             0.54221,             0.25354,            0.038902,            0.021168,           0.0090883,            0.007327,            0.007327,            0.007327
                 137,            0.035666,            0.025769,           0.0037448,              0.5698,              0.5614,             0.54205,              0.2535,            0.038908,            0.021173,           0.0090958,           0.0073072,           0.0073072,           0.0073072
                 138,            0.035786,            0.025896,            0.003938,             0.57106,             0.55957,             0.54235,             0.25354,            0.038917,            0.021176,           0.0091049,           0.0072874,           0.0072874,           0.0072874
                 139,            0.035951,            0.025783,            0.003778,             0.57191,             0.55944,             0.54213,             0.25343,            0.038926,            0.021181,           0.0091143,           0.0072676,           0.0072676,           0.0072676
                 140,              0.0356,            0.025664,           0.0039058,              0.5744,             0.55876,             0.54259,             0.25337,            0.038933,            0.021188,           0.0091252,           0.0072478,           0.0072478,           0.0072478
                 141,             0.03557,             0.02566,           0.0037536,             0.57706,             0.55743,             0.54247,             0.25322,            0.038939,            0.021197,           0.0091408,            0.007228,            0.007228,            0.007228
                 142,            0.035634,            0.025779,           0.0038831,             0.57802,             0.55512,             0.54273,             0.25305,            0.038946,            0.021203,           0.0091513,           0.0072082,           0.0072082,           0.0072082
                 143,            0.035774,            0.025766,           0.0038947,             0.57885,             0.55642,             0.54335,             0.25321,            0.038952,             0.02121,           0.0091641,           0.0071884,           0.0071884,           0.0071884
                 144,            0.035516,            0.025573,           0.0037974,             0.57792,             0.55777,             0.54341,             0.25328,            0.038954,            0.021217,           0.0091814,           0.0071686,           0.0071686,           0.0071686
                 145,            0.035388,            0.025257,           0.0037255,             0.57948,             0.55664,             0.54306,             0.25311,             0.03896,            0.021223,           0.0091923,           0.0071488,           0.0071488,           0.0071488
                 146,            0.035484,            0.025662,           0.0037116,             0.57875,             0.55795,             0.54336,             0.25327,            0.038967,             0.02123,           0.0092071,            0.007129,            0.007129,            0.007129
                 147,            0.035383,            0.025469,           0.0036203,              0.5796,             0.55746,             0.54322,             0.25339,            0.038979,            0.021238,            0.009221,           0.0071092,           0.0071092,           0.0071092
                 148,            0.035512,            0.025209,           0.0038331,             0.57899,             0.55771,             0.54332,              0.2533,            0.038987,            0.021245,           0.0092316,           0.0070894,           0.0070894,           0.0070894
                 149,            0.035586,            0.025598,           0.0038005,             0.58021,             0.55576,             0.54277,             0.25299,            0.038994,            0.021254,           0.0092386,           0.0070696,           0.0070696,           0.0070696
                 150,             0.03492,            0.025087,           0.0037799,             0.58044,             0.55535,             0.54296,             0.25319,            0.038997,            0.021262,           0.0092479,           0.0070498,           0.0070498,           0.0070498
                 151,            0.035209,            0.025321,           0.0036764,             0.58291,             0.55451,              0.5426,             0.25333,            0.039006,            0.021272,           0.0092535,             0.00703,             0.00703,             0.00703
                 152,            0.035526,            0.025173,           0.0037308,             0.57781,             0.55728,             0.54205,             0.25327,            0.039016,            0.021279,           0.0092647,           0.0070102,           0.0070102,           0.0070102
                 153,             0.03525,             0.02534,           0.0036882,             0.57671,             0.55946,             0.54274,             0.25344,             0.03903,            0.021283,            0.009271,           0.0069904,           0.0069904,           0.0069904
                 154,            0.035226,            0.025332,           0.0036653,              0.5781,             0.55592,             0.54183,             0.25333,            0.039037,            0.021292,           0.0092818,           0.0069706,           0.0069706,           0.0069706
