               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 135,            0.043036,            0.021559,           0.0047442,             0.61121,             0.55863,             0.56762,               0.273,            0.042992,             0.01563,           0.0095616,            0.005578,            0.005578,            0.005578
                 136,            0.043255,            0.021448,           0.0047861,             0.61007,             0.55907,             0.56786,             0.27328,            0.042998,            0.015632,           0.0095747,            0.005545,            0.005545,            0.005545
                 137,            0.043149,            0.021634,           0.0046491,             0.61244,             0.55886,             0.56763,             0.27315,            0.043002,            0.015636,           0.0095938,            0.005512,            0.005512,            0.005512
                 138,            0.043345,            0.021917,           0.0046681,             0.61161,             0.55938,             0.56813,             0.27316,            0.043007,            0.015641,           0.0096083,            0.005479,            0.005479,            0.005479
                 139,            0.043018,             0.02144,           0.0047341,             0.61205,             0.55861,             0.56746,             0.27278,            0.043012,            0.015644,           0.0096283,            0.005446,            0.005446,            0.005446
                 140,            0.043184,            0.021534,           0.0046637,             0.61141,             0.55976,             0.56674,             0.27299,             0.04302,            0.015647,           0.0096512,            0.005413,            0.005413,            0.005413
                 141,            0.043036,            0.021545,           0.0046702,             0.61033,             0.56048,              0.5671,             0.27312,            0.043029,             0.01565,           0.0096762,             0.00538,             0.00538,             0.00538
                 142,            0.042656,            0.021487,           0.0044495,             0.60976,             0.56128,             0.56668,             0.27311,            0.043035,            0.015655,           0.0096995,            0.005347,            0.005347,            0.005347
                 143,            0.042954,            0.021698,           0.0044858,             0.60867,             0.56037,             0.56639,             0.27297,            0.043039,            0.015658,           0.0097176,            0.005314,            0.005314,            0.005314
                 144,            0.042831,            0.021223,           0.0046269,             0.60655,              0.5617,             0.56625,               0.273,            0.043039,             0.01566,           0.0097292,            0.005281,            0.005281,            0.005281
                 145,            0.042724,            0.021457,           0.0047637,             0.60532,              0.5617,             0.56539,             0.27289,            0.043041,            0.015664,           0.0097404,            0.005248,            0.005248,            0.005248
                 146,            0.042655,            0.021689,           0.0044478,             0.60556,             0.56085,             0.56534,             0.27276,            0.043044,            0.015667,           0.0097559,            0.005215,            0.005215,            0.005215
                 147,            0.042634,            0.021573,           0.0045484,             0.60733,             0.56139,             0.56535,             0.27251,            0.043048,             0.01567,           0.0097727,            0.005182,            0.005182,            0.005182
                 148,            0.042483,            0.021327,           0.0044074,             0.60908,             0.56104,              0.5651,              0.2723,            0.043054,            0.015674,           0.0097847,            0.005149,            0.005149,            0.005149
                 149,            0.042607,             0.02134,           0.0045221,              0.6086,             0.55964,             0.56493,             0.27257,            0.043057,            0.015678,           0.0098024,            0.005116,            0.005116,            0.005116
                 150,            0.042625,            0.021205,           0.0044716,             0.60931,             0.56024,              0.5649,               0.272,            0.043058,            0.015679,           0.0098155,            0.005083,            0.005083,            0.005083
                 151,             0.04227,            0.021806,           0.0042857,             0.61018,             0.56195,             0.56518,             0.27231,             0.04306,            0.015685,           0.0098324,             0.00505,             0.00505,             0.00505
                 152,            0.042631,            0.021263,           0.0045092,             0.61005,             0.56093,             0.56499,              0.2723,            0.043067,            0.015687,           0.0098506,            0.005017,            0.005017,            0.005017
